"Country.Name";"Country.Code";"Indicator.Name";"Indicator.Code";"X1960";"X1961";"X1962";"X1963";"X1964";"X1965";"X1966";"X1967";"X1968";"X1969";"X1970";"X1971";"X1972";"X1973";"X1974";"X1975";"X1976";"X1977";"X1978";"X1979";"X1980";"X1981";"X1982";"X1983";"X1984";"X1985";"X1986";"X1987";"X1988";"X1989";"X1990";"X1991";"X1992";"X1993";"X1994";"X1995";"X1996";"X1997";"X1998";"X1999";"X2000";"X2001";"X2002";"X2003";"X2004";"X2005";"X2006";"X2007";"X2008";"X2009";"X2010";"X2011";"X2012";"X2013";"X2014";"X2015";"X2016";"X2017";"X2018"
"Angola";"AGO";"CO2 intensity (kg per kg of oil equivalent energy use)";"EN.ATM.CO2E.EG.ZS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,885622741;1,08710979;1,181589362;1,154885637;1,071380766;0,806774324;0,880423402;1,225389057;1,22909321;1,171689506;1,149638147;1,026272181;1,098512001;1,064692354;0,942062982;0,923345089;1,125015693;0,953646898;0,910853457;0,869510344;0,844913904;0,857783725;0,920597807;0,611797493;1,727213469;1,599438789;1,104855489;1,09664521;1,308093897;1,327012817;1,29648643;1,612805293;1,069671229;2,155467303;2,273521234;2,408528948;2,550665363;2,408642274;2,395931789;2,388064162;2,400780416;2,408229808;2,348946714;2,36923373;NA;NA;NA;NA
"Angola";"AGO";"Energy use (kg of oil equivalent per capita)";"EG.USE.PCAP.KG.OE";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;555,8825563;584,315151;567,5612397;564,5782944;536,4041997;515,4481137;493,8022292;527,3257501;518,2228915;510,9863492;496,8536451;472,8292881;468,8811287;457,7807777;470,3734795;462,1985073;460,8182832;467,2141698;464,9752093;483,3573938;479,871503;467,1091801;468,0537528;459,4536308;445,3262087;445,3476721;442,781325;429,832644;438,8703257;437,337646;442,0003785;446,903822;465,5403074;462,1575455;430,9350672;456,2469133;469,6202015;490,5364205;514,4113538;520,6751162;521,825839;552,6229322;534,119063;545,0404908;NA;NA;NA;NA
"Angola";"AGO";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;80,26251038;88,51510832;101,4020412;123,3554062;127,4328247;55,56260811;53,99097871;52,41073252;54,62001423;56,66356846;54,73520654;56,35474939;59,10449937;48,84541409;56,93256752;55,30610326;54,10817427;53,06598038;51,91406919;51,76051053;53,13282106;52,20403991;50,73213181;49,41731995;48,14635145;50,12844051;68,32800704;72,62492939;71,53709967;75,05660874;82,43408541;85,75827128;95,4218969;87,03618776;108,6303766;143,9118833;132,6812806;171,8795813;188,9616674;206,3405781;207,0312589;219,3563555;280,402518;312,4760173;NA;NA;NA;NA
"Angola";"AGO";"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)";"EG.USE.COMM.GD.PP.KD";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;104,2874484;105,7366091;112,9187439;153,8424796;153,8846028;133,7058278;121,1730192;115,4161895;109,9663048;113,0383662;112,6706863;112,8805166;103,895577;108,8580103;100,9429895;84,80488332;83,41344255;78,04057418;75,98857162;81,87751536;81,90662906;82,21686033;83,12362923;79,29955519;79,93617453;NA;NA;NA;NA
"Angola";"AGO";"Renewable energy consumption (% of total final energy consumption)";"EG.FEC.RNEW.ZS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;72,25525192;71,8886392;72,72328252;71,27705632;72,22026891;73,94588834;73,13960045;73,73441595;76,81979363;73,41078383;74,61817144;73,75785896;72,12512644;67,30611672;65,49306462;70,95420236;65,02256418;61,5997035;58,10797504;55,74897651;54,19383662;52,71567876;52,24573631;50,68611601;50,79746068;49,56821033;NA;NA;NA
"Angola";"AGO";"Electricity production from renewable sources, excluding hydroelectric (% of total)";"EG.ELC.RNWX.ZS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA
"Angola";"AGO";"Electricity production from renewable sources, excluding hydroelectric (kWh)";"EG.ELC.RNWX.KH";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA
"Angola";"AGO";"Renewable electricity output (% of total electricity output)";"EG.ELC.RNEW.ZS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;86,20689655;82,65524625;88,70116156;93,68421053;93,71727749;93,75;89,98054475;76,35253054;80,42488619;66,96629213;63,11418685;62,08791209;64,7592068;62,20551378;78,40501792;79,64824121;80,61101028;77,6188996;75,40904716;65,34318902;67,95742338;70,90780393;60,7994842;58,02093476;53,17510549;53,17492831;NA;NA;NA
"Angola";"AGO";"Electricity production from oil sources (% of total)";"EG.ELC.PETR.ZS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18,46361186;18,85441527;17,27642276;30,18714402;27,20306513;26,83760684;26,83760684;9,743589744;11,9047619;11,85185185;11,85185185;12,36111111;26,18135377;10,29850746;13,02729529;13,02729529;13,45679012;13,98773006;13,30891331;13,79310345;17,34475375;11,29883844;6,315789474;6,282722513;6,25;10,01945525;23,64746946;19,57511381;33,03370787;36,88581315;37,91208791;35,2407932;37,79448622;21,59498208;20,35175879;19,38898972;22,3811004;24,59095284;34,65681098;32,04257662;29,09219607;39,2005158;41,97906524;46,82489451;46,82507169;NA;NA;NA
"Angola";"AGO";"Electricity production from nuclear sources (% of total)";"EG.ELC.NUCL.ZS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"Angola";"AGO";"Electricity production from natural gas sources (% of total)";"EG.ELC.NGAS.ZS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA
"Angola";"AGO";"Electricity production from hydroelectric sources (% of total)";"EG.ELC.HYRO.ZS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;81,53638814;81,14558473;82,72357724;69,81285598;72,79693487;73,16239316;73,16239316;90,25641026;88,0952381;88,14814815;88,14814815;87,63888889;73,81864623;89,70149254;86,97270471;86,97270471;86,54320988;86,01226994;86,69108669;86,20689655;82,65524625;88,70116156;93,68421053;93,71727749;93,75;89,98054475;76,35253054;80,42488619;66,96629213;63,11418685;62,08791209;64,7592068;62,20551378;78,40501792;79,64824121;80,61101028;77,6188996;75,40904716;65,34318902;67,95742338;70,90780393;60,7994842;58,02093476;53,17510549;53,17492831;NA;NA;NA
"Angola";"AGO";"Electricity production from coal sources (% of total)";"EG.ELC.COAL.ZS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA
"Angola";"AGO";"Access to electricity (% of population)";"EG.ELC.ACCS.ZS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11,39780807;12,57937908;13,76043987;14,93844128;16,11032486;17,27303123;18,42350197;19,55867577;20,67549515;21,77090073;22,84335518;20;24,93909454;25,97450829;27,00970078;28,05073547;29,10367584;37,5;31,268013;32,38246918;33,5149498;34,6;35,82196426;36,99048996;32;42;40,52060699;NA;NA
"Angola";"AGO";"Foreign direct investment, net inflows (% of GDP)";"BX.KLT.DINV.WD.GD.ZS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,630975104;0,883706872;2,086485073;1,803662496;1,095005676;3,680383595;3,308793892;1,472066849;1,493856279;1,960573064;-2,981627998;6,266630536;3,466087528;5,236863254;3,837036558;8,52948884;2,398993967;5,382318076;17,12159065;40,16725096;9,62386631;24,00911706;11,40619007;20,08101364;9,329241384;-3,526655479;-0,072001021;-1,368761628;1,896315051;3,136662133;-3,851110464;-2,704874717;-5,386802685;-5,208122718;1,318832407;7,988532577;-0,17752253;-6,057209206;NA
"Angola";"AGO";"Cereal yield (kg per hectare)";"AG.YLD.CREL.KG";NA;828;830,3;798,4;875,8;932;824,3;814,6;805,7;898,9;911,3;805,7;780,3;764;712,6;773,9;775,5;603,1;667,1;509,2;617,9;451,1;450,6;484,6;466;449,1;379,8;381,2;332,4;277,4;320,9;417,5;397,1;268;298,4;401,5;652,6;566,8;701,6;620,4;564,4;585,4;627,2;646,1;491,7;583,4;445,9;464,3;652,7;571,4;629,3;662,4;552;814,3;888,3;981,8;934,7;NA;NA
"Angola";"AGO";"Average precipitation in depth (mm per year)";"AG.LND.PRCP.MM";NA;NA;1010;NA;NA;NA;NA;1010;NA;NA;NA;NA;1010;NA;NA;NA;NA;1010;NA;NA;NA;NA;1010;NA;NA;NA;NA;1010;NA;NA;NA;NA;1010;NA;NA;NA;NA;1010;NA;NA;NA;NA;1010;NA;NA;NA;NA;1010;NA;NA;NA;NA;1010;NA;1010;NA;NA;NA;NA
"Angola";"AGO";"Agricultural irrigated land (% of total agricultural land)";"AG.LND.IRIG.AG.ZS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Angola";"AGO";"Forest area (% of land area)";"AG.LND.FRST.ZS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;48,90992219;48,80981729;48,70971239;48,60961062;48,50950572;48,40940082;48,30929592;48,20919101;48,10908925;48,00898434;47,90887944;47,80877454;47,70866964;47,60856787;47,50846297;47,40835807;47,30825316;47,20814826;47,10804649;47,00794159;46,90783669;46,80773179;46,70762688;46,60752512;46,50742021;46,40731531;46,30721041;NA;NA
"Angola";"AGO";"Forest area (sq. km)";"AG.LND.FRST.K2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;609760;608511,9922;607263,9844;606016,0156;604768,0078;603520;602271,9922;601023,9844;599776,0156;598528,0078;597280;596031,9922;594783,9844;593536,0156;592288,0078;591040;589791,9922;588543,9844;587296,0156;586048,0078;584800;583551,9922;582303,9844;581056,0156;579808,0078;578560;577311,9922;NA;NA
"Angola";"AGO";"Land area where elevation is below 5 meters (% of total land area)";"AG.LND.EL5M.ZS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,125723662;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,125723662;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,125723662;NA;NA;NA;NA;NA;NA;NA;NA
"Angola";"AGO";"Urban land area where elevation is below 5 meters (% of total land area)";"AG.LND.EL5M.UR.ZS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,004331751;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,004331751;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,004331751;NA;NA;NA;NA;NA;NA;NA;NA
"Angola";"AGO";"Urban land area where elevation is below 5 meters (sq. km)";"AG.LND.EL5M.UR.K2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,13067627;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,13067627;NA;NA;NA;NA;NA;NA;NA;NA;NA;54,13067627;NA;NA;NA;NA;NA;NA;NA;NA
"Angola";"AGO";"Rural land area where elevation is below 5 meters (% of total land area)";"AG.LND.EL5M.RU.ZS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,121391911;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,121391911;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,121391911;NA;NA;NA;NA;NA;NA;NA;NA
"Angola";"AGO";"Rural land area where elevation is below 5 meters (sq. km)";"AG.LND.EL5M.RU.K2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1516,944458;NA;NA;NA;NA;NA;NA;NA;NA;NA;1516,944458;NA;NA;NA;NA;NA;NA;NA;NA;NA;1516,944458;NA;NA;NA;NA;NA;NA;NA;NA
"Angola";"AGO";"Arable land (% of land area)";"AG.LND.ARBL.ZS";NA;2,141653966;2,165717494;2,181759846;2,205823374;2,221865726;2,245929253;2,269992781;2,294056309;2,326141012;2,326141012;2,326141012;2,326141012;2,326141012;2,326141012;2,326141012;2,326141012;2,326141012;2,326141012;2,326141012;2,326141012;2,326141012;2,326141012;2,326141012;2,326141012;2,326141012;2,326141012;2,326141012;2,326141012;2,326141012;2,326141012;2,366246892;2,406352771;2,406352771;2,406352771;2,406352771;2,406352771;2,406352771;2,406352771;2,406352771;2,406352771;2,406352771;2,48656453;2,646988048;2,646988048;2,646988048;2,646988048;2,727199807;2,727199807;3,208470362;3,288682121;3,769952675;3,769952675;3,930376193;3,930376193;3,930376193;3,930376193;NA;NA
"Angola";"AGO";"Agricultural land (% of land area)";"AG.LND.AGRI.ZS";NA;45,85706265;45,88112617;45,89716852;45,92123205;45,9372744;45,96133793;45,98540146;46,00946499;46,04154969;46,04154969;46,04154969;46,04154969;46,04154969;46,04154969;46,04154969;46,04154969;46,04154969;46,04154969;46,04154969;46,04154969;46,04154969;46,04154969;46,04154969;46,04154969;46,04154969;46,04154969;46,04154969;46,04154969;46,04154969;46,04475816;46,08165557;46,12176145;46,12176145;46,12176145;46,12176145;46,12176145;46,12176145;46,12176145;46,04154969;45,96133793;45,96133793;46,03352852;46,19395203;46,19395203;46,19395203;46,19395203;46,27416379;46,27416379;46,75543435;46,83564611;47,31691666;47,31691666;47,47734018;47,47734018;47,47734018;47,47734018;NA;NA
"Angola";"AGO";"Agricultural land (sq. km)";"AG.LND.AGRI.K2";NA;571700;572000;572200;572500;572700;573000;573300;573600;574000;574000;574000;574000;574000;574000;574000;574000;574000;574000;574000;574000;574000;574000;574000;574000;574000;574000;574000;574000;574000;574040;574500;575000;575000;575000;575000;575000;575000;575000;574000;573000;573000;573900;575900;575900;575900;575900;576900;576900;582900;583900;589900;589900;591900;591900;591900;591900;NA;NA
"Albania";"ALB";"Urban population (% of total)";"SP.URB.TOTL.IN.ZS";30,705;30,943;31,015;31,086;31,158;31,23;31,302;31,374;31,446;31,548;31,74;31,933;32,127;32,321;32,516;32,712;32,908;33,105;33,302;33,5;33,762;34,024;34,287;34,552;34,817;35,083;35,35;35,619;35,888;36,158;36,428;36,7;37,249;37,799;38,354;38,911;39,473;40,035;40,601;41,169;41,741;42,435;43,501;44,573;45,651;46,731;47,815;48,902;49,991;51,076;52,163;53,247;54,33;55,387;56,423;57,434;58,421;59,383;60,319
"Albania";"ALB";"Urban population";"SP.URB.TOTL";493982;513592;530766;547928;565248;582374;599300;616687;635924;656733;677801;698647;720649;742333;764166;786668;809052;832109;854618;876974;902120;927513;954645;982645;1011235;1040127;1068501;1098349;1127722;1167160;1197222;1198912;1209490;1219882;1230218;1240399;1250518;1260414;1270214;1279853;1289391;1298584;1327220;1354848;1381828;1407298;1430886;1452398;1473392;1495260;1519519;1546929;1575788;1603505;1630119;1654503;1680247;1706345;1734000
"Albania";"ALB";"Urban population growth (annual %)";"SP.URB.GROW";5,39154054;3,893009665;3,289207022;3,182264531;3,112068144;2,984828013;2,864945444;2,859929437;3,071745751;3,219848385;3,157619134;3,029187299;3,100658737;2,964573466;2,89871135;2,902126121;2,805688761;2,810024998;2,669114362;2,582275994;2,82702035;2,775926165;2,883273307;2,890837193;2,867971958;2,817046493;2,691391059;2,755141155;2,639152558;3,437377879;2,543042545;0,141060582;0,87843043;0,85553496;0,84372567;0,82417126;0,812476342;0,788237295;0,774515179;0,755983737;0,742478629;0,710442618;2,181208904;2,060274182;1,971798937;1,826429357;1,662227897;1,49221507;1,435124211;1,473287913;1,609373264;1,787783785;1,848378936;1,74363937;1,646115996;1,484764333;1,54401448;1,541284964;NA
"Albania";"ALB";"Population, total";"SP.POP.TOTL";1608800;1659800;1711319;1762621;1814135;1864791;1914573;1965598;2022272;2081695;2135479;2187853;2243126;2296752;2350124;2404831;2458526;2513546;2566266;2617832;2671997;2726056;2784278;2843960;2904429;2964762;3022635;3083605;3142336;3227943;3286542;3266790;3247039;3227287;3207536;3187784;3168033;3148281;3128530;3108778;3089027;3060173;3051010;3039616;3026939;3011487;2992547;2970017;2947314;2927519;2913021;2905195;2900401;2895092;2889104;2880703;2876101;2873457;2876000
"Albania";"ALB";"Population growth (annual %)";"SP.POP.GROW";3,015423059;3,120855371;3,056730503;2,953748762;2,880686426;2,754021238;2,63456388;2,630190345;2,84251071;2,896083388;2,550851178;2,422972017;2,494973107;2,362552224;2,297214176;2,30115381;2,208235255;2,213252179;2,075741895;1,98945702;2,047963861;2,002974306;2,113271783;2,120885334;2,103936618;2,055994609;1,933220811;1,997039956;1,886710529;2,687861989;1,799085593;-0,602809679;-0,606434726;-0,610165793;-0,613880507;-0,617703658;-0,621511399;-0,625430097;-0,629334393;-0,633352274;-0,637356834;-0,938470428;-0,299876697;-0,374149169;-0,417931378;-0,511790116;-0,630911245;-0,755718755;-0,767342959;-0,673894046;-0,496461963;-0,269017332;-0,16515104;-0,183211385;-0,207047;-0,291205787;-0,159880412;-0,091972294;NA
"Albania";"ALB";"Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)";"SI.POV.DDAY";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,1;NA;NA;NA;NA;NA;2;NA;NA;1,1;NA;NA;0,4;NA;NA;NA;1,1;NA;NA;NA;NA;NA;NA
"Albania";"ALB";"Prevalence of underweight, weight for age (% of children under 5)";"SH.STA.MALN.ZS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,1;NA;NA;17;NA;NA;NA;NA;6,6;NA;NA;NA;6,3;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Albania";"ALB";"Community health workers (per 1,000 people)";"SH.MED.CMHW.P3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Albania";"ALB";"Mortality rate, under-5 (per 1,000 live births)";"SH.DYN.MORT";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;95;87,2;80,1;73,6;67,9;62,7;58,2;54;50,4;47,2;44,5;42,2;40,1;38,4;36,8;35,4;33,9;32,4;30,9;29,3;27,7;26,1;24,5;22,9;21,4;19,9;18,5;17,2;16;14,8;13,8;12,8;12;11,3;10,7;10,1;9,7;9,4;9,1;8,8;NA
"Albania";"ALB";"Primary completion rate, total (% of relevant age group)";"SE.PRM.CMPT.ZS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;92,02439;NA;NA;NA;97,07321;96,88066;NA;94,90243;93,87088;NA;NA;96,6291;92,83022;91,51228;89,23734;93,27701;98,9117;90,97441;105,00212;104,46819;105,6041;106,73229;NA
"Albania";"ALB";"School enrollment, primary and secondary (gross), gender parity index (GPI)";"SE.ENR.PRSC.FM.ZS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,93102;NA;0,93243;0,93665;0,92637;0,92209;0,93316;0,95863;0,94993;0,93918;0,93854;0,94115;0,95444;0,95229;0,9429;0,9444;1,00517;1,03438;0,99509;0,97107;0,9752;0,95824;NA;0,95554;0,96296;0,97363;NA;NA;0,96639;0,96428;0,97094;0,98215;0,98415;1,00058;0,98682;0,97929;0,9697;0,95747;0,9457;0,94278;0,94547;0,95217;NA
"Albania";"ALB";"Agriculture, forestry, and fishing, value added (% of GDP)";"NV.AGR.TOTL.ZS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;34,82397577;33,56739907;32,84158276;35,32843819;34,29225663;35,8463539;35,2389149;34,40990438;32,64799398;33,47624762;37,19398426;40,71076536;56,17734322;56,6119337;56,60633731;56,55235589;36,41086377;31,54344388;28,78565044;25,91874552;24,51541204;22,7161642;22,02511409;21,97825708;20,53748631;18,84530872;17,70835362;17,15361957;16,83705384;16,7943836;17,9558664;18,2267896;18,76680189;19,56515781;19,99018136;19,78021442;19,90671418;18,98658369;NA
"Albania";"ALB";"CPIA public sector management and institutions cluster average (1=low to 6=high)";"IQ.CPA.PUBS.XQ";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,3;3,3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Albania";"ALB";"Ease of doing business index (1=most business-friendly regulations)";"IC.BUS.EASE.XQ";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;63
"Albania";"ALB";"Terrestrial and marine protected areas (% of total territorial area)";"ER.PTD.TOTL.ZS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,14774946;13,52568255;NA
"Albania";"ALB";"Marine protected areas (% of territorial waters)";"ER.MRN.PTMR.ZS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,71443113;2,718032979;NA
"Albania";"ALB";"Terrestrial protected areas (% of total land area)";"ER.LND.PTLD.ZS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17,21;17,73609531;NA
"Albania";"ALB";"Annual freshwater withdrawals, total (% of internal resources)";"ER.H2O.FWTL.ZS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,460966543;NA;NA;NA;NA;NA;NA;NA;NA;NA;6,832713755;NA;NA;NA;NA;4,873605948;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Albania";"ALB";"Annual freshwater withdrawals, total (billion cubic meters)";"ER.H2O.FWTL.K3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,2;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,838;NA;NA;NA;NA;NA;1,311;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Albania";"ALB";"Population in urban agglomerations of more than 1 million (% of total population)";"EN.URB.MCTY.TL.ZS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Albania";"ALB";"Population living in areas where elevation is below 5 meters (% of total population)";"EN.POP.EL5M.ZS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6,532682634;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,135686528;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,070960686;NA;NA;NA;NA;NA;NA;NA;NA
"Albania";"ALB";"Urban population living in areas where elevation is below 5 meters (% of total population)";"EN.POP.EL5M.UR.ZS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,797919455;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,271307664;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,382806577;NA;NA;NA;NA;NA;NA;NA;NA
